experiment_id,model_name,precision,recall,threshold
logit_regularizado_02,Logit multivariable regularizado,0.9,0.3673469387755102,0.809427711243282
logit_regularizado_02,Logit multivariable regularizado,0.8947368421052632,0.3469387755102041,0.8121578031963651
logit_regularizado_02,Logit multivariable regularizado,0.9444444444444444,0.3469387755102041,0.8257178348711641
logit_regularizado_02,Logit multivariable regularizado,0.9411764705882353,0.32653061224489793,0.8278717657029255
logit_regularizado_02,Logit multivariable regularizado,0.9375,0.30612244897959184,0.8394442821467627
logit_regularizado_02,Logit multivariable regularizado,0.9333333333333333,0.2857142857142857,0.8644648547039979
logit_regularizado_02,Logit multivariable regularizado,0.9285714285714286,0.2653061224489796,0.864525665731478
logit_regularizado_02,Logit multivariable regularizado,0.9230769230769231,0.24489795918367346,0.8847186878852977
logit_regularizado_02,Logit multivariable regularizado,0.9166666666666666,0.22448979591836735,0.8896587725492162
logit_regularizado_02,Logit multivariable regularizado,0.9090909090909091,0.20408163265306123,0.9027495494021243
logit_regularizado_02,Logit multivariable regularizado,0.9,0.1836734693877551,0.9040027597267185
logit_regularizado_02,Logit multivariable regularizado,0.8888888888888888,0.16326530612244897,0.9104719644229884
logit_regularizado_02,Logit multivariable regularizado,0.875,0.14285714285714285,0.9136290359661497
logit_regularizado_02,Logit multivariable regularizado,1.0,0.14285714285714285,0.9199336978760416
logit_regularizado_02,Logit multivariable regularizado,1.0,0.12244897959183673,0.9206609247144308
logit_regularizado_02,Logit multivariable regularizado,1.0,0.10204081632653061,0.9210448553096592
logit_regularizado_02,Logit multivariable regularizado,1.0,0.08163265306122448,0.9281954207166784
logit_regularizado_02,Logit multivariable regularizado,1.0,0.061224489795918366,0.9353628119125705
logit_regularizado_02,Logit multivariable regularizado,1.0,0.04081632653061224,0.9444784062648257
logit_regularizado_02,Logit multivariable regularizado,1.0,0.02040816326530612,0.9593117967585985
random_forest_03,Random forest multivariable,0.5384615384615384,1.0,0.03441415735168975
random_forest_03,Random forest multivariable,0.5444444444444444,1.0,0.03528861271457455
random_forest_03,Random forest multivariable,0.550561797752809,1.0,0.03918243415161616
random_forest_03,Random forest multivariable,0.5568181818181818,1.0,0.05021926977652135
random_forest_03,Random forest multivariable,0.5632183908045977,1.0,0.051640329058245955
random_forest_03,Random forest multivariable,0.5697674418604651,1.0,0.056649354759067315
random_forest_03,Random forest multivariable,0.5764705882352941,1.0,0.05784026845064117
random_forest_03,Random forest multivariable,0.5833333333333334,1.0,0.05880000596083809
random_forest_03,Random forest multivariable,0.5903614457831325,1.0,0.07709698074419329
random_forest_03,Random forest multivariable,0.5975609756097561,1.0,0.09977214703936693
random_forest_03,Random forest multivariable,0.6049382716049383,1.0,0.10318473718227125
random_forest_03,Random forest multivariable,0.6125,1.0,0.10535156230826777
random_forest_03,Random forest multivariable,0.620253164556962,1.0,0.11853899347882049
random_forest_03,Random forest multivariable,0.6282051282051282,1.0,0.1204314692403707
random_forest_03,Random forest multivariable,0.6363636363636364,1.0,0.13604801888323312
random_forest_03,Random forest multivariable,0.6447368421052632,1.0,0.1425505405307052
